_id,Damage,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,HOSTS ID,Insect Author,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Lab Rearing,Location
100105,,Juglandaceae,Carya,glabra,,100105,Ely,Pyralidae,Acrobasis,caryalbella,,,Nearctic
100482,,Gramineae,Zea,mays,,100482,Clemens,Pyralidae,Agriphila,vulgivagellus,,,Nearctic
100106,,Juglandaceae,Carya,ovata,,100106,Ely,Pyralidae,Acrobasis,caryalbella,,,Nearctic
100116,in buds/stems,Juglandaceae,Carya,illinoinensis,,100116,Ragonot,Pyralidae,Acrobasis,caryivorella,,,Nearctic
100127,,Fagaceae,Quercus,turbinella,ajoensis,100127,Ragonot,Pyralidae,Acrobasis,comptella,,,Nearctic
100130,,Myricaceae,Comptonia,peregrina,,100130,Hulst,Pyralidae,Acrobasis,comptoniella,,,Nearctic
100141,,Corylaceae,Corylus,americana,,100141,Dyar,Pyralidae,Acrobasis,coryliella,,,Nearctic
100169,,Juglandaceae,Carya,illinoinensis,,100169,Hulst,Pyralidae,Acrobasis,hebescella,,,Nearctic
100537,,Rosaceae,,,,100537,Dyar,Pyralidae,Ambesa,walsinghami,mirabella,,Nearctic
100170,,Fagaceae,Quercus,,,100170,Hulst,Pyralidae,Acrobasis,hebescella,,,Nearctic
100187,,Juglandaceae,Juglans,nigra,,100187,Zeller,Pyralidae,Acrobasis,indigenella,,,Nearctic
100203,on,Rosaceae,Pyrus,,,100203,Zeller,Pyralidae,Acrobasis,indigenella,,,Nearctic
100205,on leaves,Rosaceae,Crataegus,,,100205,Zeller,Pyralidae,Acrobasis,indigenella,,,Nearctic
100565,,Rutaceae,Citrus,sinensis,,100565,Walker,Pyralidae,Amyelois,transitella,,,Nearctic
100252,,Fagaceae,Quercus,marilandica,,100252,Ragonot,Pyralidae,Acrobasis,minimella,,,Nearctic
100572,,Moraceae,Ficus,carica,,100572,Walker,Pyralidae,Amyelois,transitella,,,Nearctic
100260,,Juglandaceae,Carya,illinoinensis,,100260,Neunzig,Pyralidae,Acrobasis,nuxvorella,,,Nearctic
100587,,Rosaceae,Malus,pumila,,100587,Walker,Pyralidae,Amyelois,transitella,,,Nearctic
100272,,Juglandaceae,Carya,carolinae-septentrio,,100272,Ragonot,Pyralidae,Acrobasis,palliolella,,,Nearctic
101509,,Gramineae,Oryza,sativa,,101509,Zincken,Pyralidae,Chilo,plejadellus,,,Nearctic
100989,on,Scrophulariaceae,Verbascum,thapsus,,100989,Hampson,Pyralidae,Boeotarcha,hyalinalis,,,British Isles
100280,,Fagaceae,Quercus,,,100280,Fabricius,Pyralidae,Acrobasis,repandana,,,Europe
100298,on leaves,Fagaceae,Quercus,petraea,,100298,Zeller,Pyralidae,Acrobasis,sodalella,,,British Isles
100306,,Juglandaceae,Carya,glabra,,100306,Dyar,Pyralidae,Acrobasis,stigmella,,,Nearctic
100633,,Leguminosae (C),Cassia,fistula,,100633,Zeller,Pyralidae,Anabasis,ochrodesma,,,Nearctic
100310,,Corylaceae,Corylus,,,100310,Ely,Pyralidae,Acrobasis,sylviella,,,Nearctic
100317,,Rosaceae,Photinia,arbutifolia,,100317,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100635,,Leguminosae (C),Cassia,javanica,,100635,Zeller,Pyralidae,Anabasis,ochrodesma,,,Nearctic
100318,,Rosaceae,Prunus,,,100318,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100324,,Rosaceae,Prunus,virginiana,,100324,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100325,,Rosaceae,Rosa,,,100325,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100327,,Rosaceae,Sorbus,americana,,100327,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100328,in buds/fruits/on leaves,Rosaceae,Malus,pumila,,100328,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100332,in galls,Rosaceae,Prunus,virginiana,,100332,Grote,Pyralidae,Acrobasis,tricolorella,,,Nearctic
100334,on,Fagaceae,Quercus,,,100334,Denis & Schiff.,Pyralidae,Acrobasis,tumidana,,,British Isles
100336,on leaves,Fagaceae,Quercus,petraea,,100336,Denis & Schiff.,Pyralidae,Acrobasis,tumidana,,,British Isles
100703,on,Chenopodiaceae,Chenopodium,,,100703,Zeller,Pyralidae,Ancylosis,oblitella,,,British Isles
100353,,Cornaceae,Nyssa,,,100353,Dyar,Pyralidae,Actrix,nyssaecolella,,,Nearctic
100737,on,Gramineae,Ammophila,,,100737,Hübner,Pyralidae,Anerastia,lotella,,,British Isles
100738,on,Gramineae,Corynephorus,,,100738,Hübner,Pyralidae,Anerastia,lotella,,,British Isles
100739,on,Gramineae,Festuca,ovina,,100739,Hübner,Pyralidae,Anerastia,lotella,,,British Isles
100397,,Salicaceae,Salix,,,100397,Guenée,Pyralidae,Agathodes,designalis,,,Nearctic
101123,,Leguminosae (P),Arachis,hypogaea,,101123,Walker,Pyralidae,Cadra,cautella,,,Nearctic
101156,,Juglandaceae,Juglans,regia,,101156,Walker,Pyralidae,Cadra,cautella,,,Nearctic
100782,,Leguminosae (M),Albizia,saman,,100782,Dyar,Pyralidae,Anypsipyla,univitella,,,Nearctic
